#separator:,
#html:true
#if matches:update current
#notetype:Spanish Conjugation
#deck:Spanish::conjugación::All verbs::all
#columns:question,infinitivo,polski,english,person,case,conj_espanol,conj_polski,irregular,hint,tags
"mover, tú, presente",mover,przenosić,to move,tu,presente,m<em>ue</em>ves,,true,,
"mover, él, presente",mover,przenosić,to move,el,presente,m<em>ue</em>ve,,true,,
"mover, ns, presente",mover,przenosić,to move,ns,presente,movemos,,false,,
"mover, vs, presente",mover,przenosić,to move,vs,presente,movéis,,false,,
"mover, ellos, presente",mover,przenosić,to move,ellos,presente,m<em>ue</em>ven,,true,,
"mover, yo, pret. indefinido",mover,przenosić,to move,yo,pret_indefinido,moví,,false,,
"mover, tú, pret. indefinido",mover,przenosić,to move,tu,pret_indefinido,moviste,,false,,
"mover, él, pret. indefinido",mover,przenosić,to move,el,pret_indefinido,movió,,false,,
"mover, ns, pret. indefinido",mover,przenosić,to move,ns,pret_indefinido,movimos,,false,,
"mover, vs, pret. indefinido",mover,przenosić,to move,vs,pret_indefinido,movisteis,,false,,
"mover, ellos, pret. indefinido",mover,przenosić,to move,ellos,pret_indefinido,movieron,,false,,
"mover, yo, pret. perfecto",mover,przenosić,to move,yo,pret_perfecto,he movido,,false,,
"mover, tú, pret. perfecto",mover,przenosić,to move,tu,pret_perfecto,has movido,,false,,
"mover, él, pret. perfecto",mover,przenosić,to move,el,pret_perfecto,ha movido,,false,,
"mover, ns, pret. perfecto",mover,przenosić,to move,ns,pret_perfecto,hemos movido,,false,,
"mover, vs, pret. perfecto",mover,przenosić,to move,vs,pret_perfecto,habéis movido,,false,,
"mover, ellos, pret. perfecto",mover,przenosić,to move,ellos,pret_perfecto,han movido,,false,,
"mover, yo, presente progresivo",mover,przenosić,to move,yo,presente_progresivo,estoy moviendo,,false,,
"mover, tú, presente progresivo",mover,przenosić,to move,tu,presente_progresivo,estás moviendo,,false,,
"mover, él, presente progresivo",mover,przenosić,to move,el,presente_progresivo,está moviendo,,false,,
"mover, ns, presente progresivo",mover,przenosić,to move,ns,presente_progresivo,estamos moviendo,,false,,
"mover, vs, presente progresivo",mover,przenosić,to move,vs,presente_progresivo,estáis moviendo,,false,,
"mover, ellos, presente progresivo",mover,przenosić,to move,ellos,presente_progresivo,están moviendo,,false,,
"mover, yo, pretérito imperfecto",mover,przenosić,to move,yo,pret_imperfecto,movía,,false,,
"mover, tú, pretérito imperfecto",mover,przenosić,to move,tu,pret_imperfecto,movías,,false,,
"mover, él, pretérito imperfecto",mover,przenosić,to move,el,pret_imperfecto,movía,,false,,
"mover, ns, pretérito imperfecto",mover,przenosić,to move,ns,pret_imperfecto,movíamos,,false,,
"mover, vs, pretérito imperfecto",mover,przenosić,to move,vs,pret_imperfecto,movíais,,false,,
"mover, ellos, pretérito imperfecto",mover,przenosić,to move,ellos,pret_imperfecto,movían,,false,,
"mover, tú, imperativo",mover,przenosić,to move,tu,imperativo,m<em>ue</em>ve,,true,,
"mover, usted, imperativo",mover,przenosić,to move,ud,imperativo,m<em>ue</em>va,,true,,
"mover, ns, imperativo",mover,przenosić,to move,ns,imperativo,movamos,,false,,
"mover, vs, imperativo",mover,przenosić,to move,vs,imperativo,moved,,false,,
"mover, ustedes, imperativo",mover,przenosić,to move,uds,imperativo,m<em>ue</em>van,,true,,
"mover, yo, futuro",mover,przenosić,to move,yo,futuro_simple,moveré,,false,,
"mover, tú, futuro",mover,przenosić,to move,tu,futuro_simple,moverás,,false,,
"mover, él, futuro",mover,przenosić,to move,el,futuro_simple,moverá,,false,,
"mover, ns, futuro",mover,przenosić,to move,ns,futuro_simple,moveremos,,false,,
"mover, vs, futuro",mover,przenosić,to move,vs,futuro_simple,moveréis,,false,,
"mover, ellos, futuro",mover,przenosić,to move,ellos,futuro_simple,moverán,,false,,
"nacer, yo, presente",nacer,urodzić się,to be born,yo,presente,na<em>z</em>co,rodzę,true,,conjugation::po-polsku
"nacer, tú, presente",nacer,urodzić się,to be born,tu,presente,naces,rodzisz,false,,conjugation::po-polsku
"nacer, él, presente",nacer,urodzić się,to be born,el,presente,nace,rodzi,false,,conjugation::po-polsku
"nacer, ns, presente",nacer,urodzić się,to be born,ns,presente,nacemos,rodzimy,false,,conjugation::po-polsku
"nacer, vs, presente",nacer,urodzić się,to be born,vs,presente,nacéis,rodzicie,false,,conjugation::po-polsku
"nacer, ellos, presente",nacer,urodzić się,to be born,ellos,presente,nacen,rodzą,false,,conjugation::po-polsku
"nacer, yo, pret. indefinido",nacer,urodzić się,to be born,yo,pret_indefinido,nací,rodziłem,false,,conjugation::po-polsku
"nacer, tú, pret. indefinido",nacer,urodzić się,to be born,tu,pret_indefinido,naciste,rodziłeś,false,,conjugation::po-polsku
"nacer, él, pret. indefinido",nacer,urodzić się,to be born,el,pret_indefinido,nació,rodził,false,,conjugation::po-polsku
"nacer, ns, pret. indefinido",nacer,urodzić się,to be born,ns,pret_indefinido,nacimos,rodziliśmy,false,,conjugation::po-polsku
"nacer, vs, pret. indefinido",nacer,urodzić się,to be born,vs,pret_indefinido,nacisteis,rodziliście,false,,conjugation::po-polsku
"nacer, ellos, pret. indefinido",nacer,urodzić się,to be born,ellos,pret_indefinido,nacieron,rodzili,false,,conjugation::po-polsku
"nacer, yo, pret. perfecto",nacer,urodzić się,to be born,yo,pret_perfecto,he nacido,,true,,
"nacer, tú, pret. perfecto",nacer,urodzić się,to be born,tu,pret_perfecto,has nacido,,true,,
"nacer, él, pret. perfecto",nacer,urodzić się,to be born,el,pret_perfecto,ha nacido,,true,,
"nacer, ns, pret. perfecto",nacer,urodzić się,to be born,ns,pret_perfecto,hemos nacido,,true,,
"nacer, vs, pret. perfecto",nacer,urodzić się,to be born,vs,pret_perfecto,habéis nacido,,true,,
"nacer, ellos, pret. perfecto",nacer,urodzić się,to be born,ellos,pret_perfecto,han nacido,,true,,
"nacer, yo, presente progresivo",nacer,urodzić się,to be born,yo,presente_progresivo,estoy naciendo,,false,,
"nacer, tú, presente progresivo",nacer,urodzić się,to be born,tu,presente_progresivo,estás naciendo,,false,,
"nacer, él, presente progresivo",nacer,urodzić się,to be born,el,presente_progresivo,está naciendo,,false,,
"nacer, ns, presente progresivo",nacer,urodzić się,to be born,ns,presente_progresivo,estamos naciendo,,false,,
"nacer, vs, presente progresivo",nacer,urodzić się,to be born,vs,presente_progresivo,estáis naciendo,,false,,
"nacer, ellos, presente progresivo",nacer,urodzić się,to be born,ellos,presente_progresivo,están naciendo,,false,,
"nacer, yo, pretérito imperfecto",nacer,urodzić się,to be born,yo,pret_imperfecto,nacía,,false,,
"nacer, tú, pretérito imperfecto",nacer,urodzić się,to be born,tu,pret_imperfecto,nacías,,false,,
"nacer, él, pretérito imperfecto",nacer,urodzić się,to be born,el,pret_imperfecto,nacía,,false,,
"nacer, ns, pretérito imperfecto",nacer,urodzić się,to be born,ns,pret_imperfecto,nacíamos,,false,,
"nacer, vs, pretérito imperfecto",nacer,urodzić się,to be born,vs,pret_imperfecto,nacíais,,false,,
"nacer, ellos, pretérito imperfecto",nacer,urodzić się,to be born,ellos,pret_imperfecto,nacían,,false,,
"nacer, tú, imperativo",nacer,urodzić się,to be born,tu,imperativo,nace,,false,,
"nacer, usted, imperativo",nacer,urodzić się,to be born,ud,imperativo,na<em>z</em>ca,,true,,
"nacer, ns, imperativo",nacer,urodzić się,to be born,ns,imperativo,na<em>z</em>camos,,true,,
"nacer, vs, imperativo",nacer,urodzić się,to be born,vs,imperativo,naced,,false,,
"nacer, ustedes, imperativo",nacer,urodzić się,to be born,uds,imperativo,na<em>z</em>can,,true,,
"nacer, yo, futuro",nacer,urodzić się,to be born,yo,futuro_simple,naceré,,false,,
"nacer, tú, futuro",nacer,urodzić się,to be born,tu,futuro_simple,nacerás,,false,,
"nacer, él, futuro",nacer,urodzić się,to be born,el,futuro_simple,nacerá,,false,,
"nacer, ns, futuro",nacer,urodzić się,to be born,ns,futuro_simple,naceremos,,false,,
"nacer, vs, futuro",nacer,urodzić się,to be born,vs,futuro_simple,naceréis,,false,,
"nacer, ellos, futuro",nacer,urodzić się,to be born,ellos,futuro_simple,nacerán,,false,,
"obtener, yo, presente",obtener,uzyskać,to get,yo,presente,obten<em>g</em>o,,true,,
"obtener, tú, presente",obtener,uzyskać,to get,tu,presente,obt<em>i</em>enes,,true,,
"obtener, él, presente",obtener,uzyskać,to get,el,presente,obt<em>i</em>ene,,true,,
"obtener, ns, presente",obtener,uzyskać,to get,ns,presente,obtenemos,,false,,
"obtener, vs, presente",obtener,uzyskać,to get,vs,presente,obtenéis,,false,,
"obtener, ellos, presente",obtener,uzyskać,to get,ellos,presente,obt<em>i</em>enen,,true,,
"obtener, yo, pret. indefinido",obtener,uzyskać,to get,yo,pret_indefinido,obt<em>uve</em>,,true,,
"obtener, tú, pret. indefinido",obtener,uzyskać,to get,tu,pret_indefinido,obt<em>uv</em>iste,,true,,
"obtener, él, pret. indefinido",obtener,uzyskać,to get,el,pret_indefinido,obt<em>uvo</em>,,true,,
"obtener, ns, pret. indefinido",obtener,uzyskać,to get,ns,pret_indefinido,obt<em>uv</em>imos,,true,,
"obtener, vs, pret. indefinido",obtener,uzyskać,to get,vs,pret_indefinido,obt<em>uv</em>isteis,,true,,
"obtener, ellos, pret. indefinido",obtener,uzyskać,to get,ellos,pret_indefinido,obt<em>uv</em>ieron,,true,,
"obtener, yo, pret. perfecto",obtener,uzyskać,to get,yo,pret_perfecto,he obtenido,,false,,
"obtener, tú, pret. perfecto",obtener,uzyskać,to get,tu,pret_perfecto,has obtenido,,false,,
"obtener, él, pret. perfecto",obtener,uzyskać,to get,el,pret_perfecto,ha obtenido,,false,,
"obtener, ns, pret. perfecto",obtener,uzyskać,to get,ns,pret_perfecto,hemos obtenido,,false,,
"obtener, vs, pret. perfecto",obtener,uzyskać,to get,vs,pret_perfecto,habéis obtenido,,false,,
"obtener, ellos, pret. perfecto",obtener,uzyskać,to get,ellos,pret_perfecto,han obtenido,,false,,
"obtener, yo, presente progresivo",obtener,uzyskać,to get,yo,presente_progresivo,estoy obteniendo,,false,,
"obtener, tú, presente progresivo",obtener,uzyskać,to get,tu,presente_progresivo,estás obteniendo,,false,,
"obtener, él, presente progresivo",obtener,uzyskać,to get,el,presente_progresivo,está obteniendo,,false,,
"obtener, ns, presente progresivo",obtener,uzyskać,to get,ns,presente_progresivo,estamos obteniendo,,false,,
"obtener, vs, presente progresivo",obtener,uzyskać,to get,vs,presente_progresivo,estáis obteniendo,,false,,
"obtener, ellos, presente progresivo",obtener,uzyskać,to get,ellos,presente_progresivo,están obteniendo,,false,,
"obtener, yo, pretérito imperfecto",obtener,uzyskać,to get,yo,pret_imperfecto,obtenía,,false,,
"obtener, tú, pretérito imperfecto",obtener,uzyskać,to get,tu,pret_imperfecto,obtenías,,false,,
"obtener, él, pretérito imperfecto",obtener,uzyskać,to get,el,pret_imperfecto,obtenía,,false,,
"obtener, ns, pretérito imperfecto",obtener,uzyskać,to get,ns,pret_imperfecto,obteníamos,,false,,
"obtener, vs, pretérito imperfecto",obtener,uzyskać,to get,vs,pret_imperfecto,obteníais,,false,,
"obtener, ellos, pretérito imperfecto",obtener,uzyskać,to get,ellos,pret_imperfecto,obtenían,,false,,
"obtener, tú, imperativo",obtener,uzyskać,to get,tu,imperativo,obt<em>én</em>,,true,,
"obtener, usted, imperativo",obtener,uzyskać,to get,ud,imperativo,obten<em>g</em>a,,true,,
"obtener, ns, imperativo",obtener,uzyskać,to get,ns,imperativo,obten<em>g</em>amos,,true,,
"obtener, vs, imperativo",obtener,uzyskać,to get,vs,imperativo,obtened,,false,,
"obtener, ustedes, imperativo",obtener,uzyskać,to get,uds,imperativo,obten<em>g</em>an,,true,,
"obtener, yo, futuro",obtener,uzyskać,to get,yo,futuro_simple,obten<em>dr</em>é,,true,,
"obtener, tú, futuro",obtener,uzyskać,to get,tu,futuro_simple,obten<em>dr</em>ás,,true,,
"obtener, él, futuro",obtener,uzyskać,to get,el,futuro_simple,obten<em>dr</em>á,,true,,
"obtener, ns, futuro",obtener,uzyskać,to get,ns,futuro_simple,obten<em>dr</em>emos,,true,,
"obtener, vs, futuro",obtener,uzyskać,to get,vs,futuro_simple,obten<em>dr</em>éis,,true,,
"obtener, ellos, futuro",obtener,uzyskać,to get,ellos,futuro_simple,obten<em>dr</em>án,,true,,
"oler, yo, presente",oler,wąchać,to smell,yo,presente,<em>hue</em>lo,,true,,
"oler, tú, presente",oler,wąchać,to smell,tu,presente,<em>hue</em>les,,true,,
"oler, él, presente",oler,wąchać,to smell,el,presente,<em>hue</em>le,,true,,
"oler, ns, presente",oler,wąchać,to smell,ns,presente,olemos,,false,,
"oler, vs, presente",oler,wąchać,to smell,vs,presente,oléis,,false,,
"oler, ellos, presente",oler,wąchać,to smell,ellos,presente,<em>hue</em>len,,true,,
"oler, yo, pret. indefinido",oler,wąchać,to smell,yo,pret_indefinido,olí,,false,,
"oler, tú, pret. indefinido",oler,wąchać,to smell,tu,pret_indefinido,oliste,,false,,
"oler, él, pret. indefinido",oler,wąchać,to smell,el,pret_indefinido,olió,,false,,
"oler, ns, pret. indefinido",oler,wąchać,to smell,ns,pret_indefinido,olimos,,false,,
"oler, vs, pret. indefinido",oler,wąchać,to smell,vs,pret_indefinido,olisteis,,false,,
"oler, ellos, pret. indefinido",oler,wąchać,to smell,ellos,pret_indefinido,olieron,,false,,
"oler, yo, pret. perfecto",oler,wąchać,to smell,yo,pret_perfecto,he olido,,false,,
"oler, tú, pret. perfecto",oler,wąchać,to smell,tu,pret_perfecto,has olido,,false,,
"oler, él, pret. perfecto",oler,wąchać,to smell,el,pret_perfecto,ha olido,,false,,
"oler, ns, pret. perfecto",oler,wąchać,to smell,ns,pret_perfecto,hemos olido,,false,,
"oler, vs, pret. perfecto",oler,wąchać,to smell,vs,pret_perfecto,habéis olido,,false,,
"oler, ellos, pret. perfecto",oler,wąchać,to smell,ellos,pret_perfecto,han olido,,false,,
"oler, yo, presente progresivo",oler,wąchać,to smell,yo,presente_progresivo,estoy oliendo,,false,,
"oler, tú, presente progresivo",oler,wąchać,to smell,tu,presente_progresivo,estás oliendo,,false,,
"oler, él, presente progresivo",oler,wąchać,to smell,el,presente_progresivo,está oliendo,,false,,
"oler, ns, presente progresivo",oler,wąchać,to smell,ns,presente_progresivo,estamos oliendo,,false,,
"oler, vs, presente progresivo",oler,wąchać,to smell,vs,presente_progresivo,estáis oliendo,,false,,
"oler, ellos, presente progresivo",oler,wąchać,to smell,ellos,presente_progresivo,están oliendo,,false,,
"oler, yo, pretérito imperfecto",oler,wąchać,to smell,yo,pret_imperfecto,olía,,false,,
"oler, tú, pretérito imperfecto",oler,wąchać,to smell,tu,pret_imperfecto,olías,,false,,
"oler, él, pretérito imperfecto",oler,wąchać,to smell,el,pret_imperfecto,olía,,false,,
"oler, ns, pretérito imperfecto",oler,wąchać,to smell,ns,pret_imperfecto,olíamos,,false,,
"oler, vs, pretérito imperfecto",oler,wąchać,to smell,vs,pret_imperfecto,olíais,,false,,
"oler, ellos, pretérito imperfecto",oler,wąchać,to smell,ellos,pret_imperfecto,olían,,false,,
"oler, tú, imperativo",oler,wąchać,to smell,tu,imperativo,<em>hue</em>le,,true,,
"oler, usted, imperativo",oler,wąchać,to smell,ud,imperativo,<em>hue</em>la,,true,,
"oler, ns, imperativo",oler,wąchać,to smell,ns,imperativo,olamos,,false,,
"oler, vs, imperativo",oler,wąchać,to smell,vs,imperativo,oled,,false,,
"oler, ustedes, imperativo",oler,wąchać,to smell,uds,imperativo,<em>hue</em>lan,,true,,
"oler, yo, futuro",oler,wąchać,to smell,yo,futuro_simple,oleré,,false,,
"oler, tú, futuro",oler,wąchać,to smell,tu,futuro_simple,olerás,,false,,
"oler, él, futuro",oler,wąchać,to smell,el,futuro_simple,olerá,,false,,
"oler, ns, futuro",oler,wąchać,to smell,ns,futuro_simple,oleremos,,false,,
"oler, vs, futuro",oler,wąchać,to smell,vs,futuro_simple,oleréis,,false,,
"oler, ellos, futuro",oler,wąchać,to smell,ellos,futuro_simple,olerán,,false,,
"oír, yo, presente",oír,słyszeć,to hear,yo,presente,o<em>ig</em>o,,true,,conjugation::basic-verb
"oír, tú, presente",oír,słyszeć,to hear,tu,presente,o<em>y</em>es,,true,,conjugation::basic-verb
"oír, él, presente",oír,słyszeć,to hear,el,presente,o<em>y</em>e,,true,,conjugation::basic-verb
"oír, ns, presente",oír,słyszeć,to hear,ns,presente,o<em>í</em>mos,,true,,conjugation::basic-verb
"oír, vs, presente",oír,słyszeć,to hear,vs,presente,oís,,false,,conjugation::basic-verb
"oír, ellos, presente",oír,słyszeć,to hear,ellos,presente,o<em>y</em>en,,true,,conjugation::basic-verb
"oír, yo, pret. indefinido",oír,słyszeć,to hear,yo,pret_indefinido,oí,,false,,conjugation::basic-verb
"oír, tú, pret. indefinido",oír,słyszeć,to hear,tu,pret_indefinido,o<em>í</em>ste,,true,,conjugation::basic-verb
"oír, él, pret. indefinido",oír,słyszeć,to hear,el,pret_indefinido,o<em>y</em>ó,,true,,conjugation::basic-verb
"oír, ns, pret. indefinido",oír,słyszeć,to hear,ns,pret_indefinido,o<em>í</em>mos,,true,,conjugation::basic-verb
"oír, vs, pret. indefinido",oír,słyszeć,to hear,vs,pret_indefinido,o<em>í</em>steis,,true,,conjugation::basic-verb
"oír, ellos, pret. indefinido",oír,słyszeć,to hear,ellos,pret_indefinido,o<em>y</em>eron,,true,,conjugation::basic-verb
"oír, yo, pret. perfecto",oír,słyszeć,to hear,yo,pret_perfecto,he o<em>í</em>do,,true,,conjugation::basic-verb
"oír, tú, pret. perfecto",oír,słyszeć,to hear,tu,pret_perfecto,has o<em>í</em>do,,true,,conjugation::basic-verb
"oír, él, pret. perfecto",oír,słyszeć,to hear,el,pret_perfecto,ha o<em>í</em>do,,true,,conjugation::basic-verb
"oír, ns, pret. perfecto",oír,słyszeć,to hear,ns,pret_perfecto,hemos o<em>í</em>do,,true,,conjugation::basic-verb
"oír, vs, pret. perfecto",oír,słyszeć,to hear,vs,pret_perfecto,habéis o<em>í</em>do,,true,,conjugation::basic-verb
"oír, ellos, pret. perfecto",oír,słyszeć,to hear,ellos,pret_perfecto,han o<em>í</em>do,,true,,conjugation::basic-verb
"oír, yo, presente progresivo",oír,słyszeć,to hear,yo,presente_progresivo,estoy o<em>y</em>endo,,true,,conjugation::basic-verb
"oír, tú, presente progresivo",oír,słyszeć,to hear,tu,presente_progresivo,estás o<em>y</em>endo,,true,,conjugation::basic-verb
"oír, él, presente progresivo",oír,słyszeć,to hear,el,presente_progresivo,está o<em>y</em>endo,,true,,conjugation::basic-verb
"oír, ns, presente progresivo",oír,słyszeć,to hear,ns,presente_progresivo,estamos o<em>y</em>endo,,true,,conjugation::basic-verb
"oír, vs, presente progresivo",oír,słyszeć,to hear,vs,presente_progresivo,estáis o<em>y</em>endo,,true,,conjugation::basic-verb
"oír, ellos, presente progresivo",oír,słyszeć,to hear,ellos,presente_progresivo,están o<em>y</em>endo,,true,,conjugation::basic-verb
"oír, yo, pretérito imperfecto",oír,słyszeć,to hear,yo,pret_imperfecto,oía,,false,,conjugation::basic-verb
"oír, tú, pretérito imperfecto",oír,słyszeć,to hear,tu,pret_imperfecto,oías,,false,,conjugation::basic-verb
"oír, él, pretérito imperfecto",oír,słyszeć,to hear,el,pret_imperfecto,oía,,false,,conjugation::basic-verb
"oír, ns, pretérito imperfecto",oír,słyszeć,to hear,ns,pret_imperfecto,oíamos,,false,,conjugation::basic-verb
"oír, vs, pretérito imperfecto",oír,słyszeć,to hear,vs,pret_imperfecto,oíais,,false,,conjugation::basic-verb
"oír, ellos, pretérito imperfecto",oír,słyszeć,to hear,ellos,pret_imperfecto,oían,,false,,conjugation::basic-verb
"oír, tú, imperativo",oír,słyszeć,to hear,tu,imperativo,o<em>y</em>e,,true,,conjugation::basic-verb
"oír, usted, imperativo",oír,słyszeć,to hear,ud,imperativo,o<em>ig</em>a,,true,,conjugation::basic-verb
"oír, ns, imperativo",oír,słyszeć,to hear,ns,imperativo,o<em>ig</em>amos,,true,,conjugation::basic-verb
"oír, vs, imperativo",oír,słyszeć,to hear,vs,imperativo,oíd,,false,,conjugation::basic-verb
"oír, ustedes, imperativo",oír,słyszeć,to hear,uds,imperativo,o<em>ig</em>an,,true,,conjugation::basic-verb
"oír, yo, futuro",oír,słyszeć,to hear,yo,futuro_simple,oiré,,false,,conjugation::basic-verb
"oír, tú, futuro",oír,słyszeć,to hear,tu,futuro_simple,oirás,,false,,conjugation::basic-verb
"oír, él, futuro",oír,słyszeć,to hear,el,futuro_simple,oirá,,false,,conjugation::basic-verb
"oír, ns, futuro",oír,słyszeć,to hear,ns,futuro_simple,oiremos,,false,,conjugation::basic-verb
"oír, vs, futuro",oír,słyszeć,to hear,vs,futuro_simple,oiréis,,false,,conjugation::basic-verb
"oír, ellos, futuro",oír,słyszeć,to hear,ellos,futuro_simple,oirán,,false,,conjugation::basic-verb
"pagar, yo, presente",pagar,płacić,to pay,yo,presente,pago,,false,,conjugation::basic-verb
"pagar, tú, presente",pagar,płacić,to pay,tu,presente,pagas,,false,,conjugation::basic-verb
"pagar, él, presente",pagar,płacić,to pay,el,presente,paga,,false,,conjugation::basic-verb
"pagar, ns, presente",pagar,płacić,to pay,ns,presente,pagamos,,false,,conjugation::basic-verb
"pagar, vs, presente",pagar,płacić,to pay,vs,presente,pagáis,,false,,conjugation::basic-verb
"pagar, ellos, presente",pagar,płacić,to pay,ellos,presente,pagan,,false,,conjugation::basic-verb
"pagar, yo, pret. indefinido",pagar,płacić,to pay,yo,pret_indefinido,pag<em>u</em>é,,true,,conjugation::basic-verb
"pagar, tú, pret. indefinido",pagar,płacić,to pay,tu,pret_indefinido,pagaste,,false,,conjugation::basic-verb
"pagar, él, pret. indefinido",pagar,płacić,to pay,el,pret_indefinido,pagó,,false,,conjugation::basic-verb
"pagar, ns, pret. indefinido",pagar,płacić,to pay,ns,pret_indefinido,pagamos,,false,,conjugation::basic-verb
"pagar, vs, pret. indefinido",pagar,płacić,to pay,vs,pret_indefinido,pagasteis,,false,,conjugation::basic-verb
"pagar, ellos, pret. indefinido",pagar,płacić,to pay,ellos,pret_indefinido,pagaron,,false,,conjugation::basic-verb
"pagar, yo, pret. perfecto",pagar,płacić,to pay,yo,pret_perfecto,he pagado,,false,,conjugation::basic-verb
"pagar, tú, pret. perfecto",pagar,płacić,to pay,tu,pret_perfecto,has pagado,,false,,conjugation::basic-verb
"pagar, él, pret. perfecto",pagar,płacić,to pay,el,pret_perfecto,ha pagado,,false,,conjugation::basic-verb
"pagar, ns, pret. perfecto",pagar,płacić,to pay,ns,pret_perfecto,hemos pagado,,false,,conjugation::basic-verb
"pagar, vs, pret. perfecto",pagar,płacić,to pay,vs,pret_perfecto,habéis pagado,,false,,conjugation::basic-verb
"pagar, ellos, pret. perfecto",pagar,płacić,to pay,ellos,pret_perfecto,han pagado,,false,,conjugation::basic-verb
"pagar, yo, presente progresivo",pagar,płacić,to pay,yo,presente_progresivo,estoy pagando,,false,,conjugation::basic-verb
"pagar, tú, presente progresivo",pagar,płacić,to pay,tu,presente_progresivo,estás pagando,,false,,conjugation::basic-verb
"pagar, él, presente progresivo",pagar,płacić,to pay,el,presente_progresivo,está pagando,,false,,conjugation::basic-verb
"pagar, ns, presente progresivo",pagar,płacić,to pay,ns,presente_progresivo,estamos pagando,,false,,conjugation::basic-verb
"pagar, vs, presente progresivo",pagar,płacić,to pay,vs,presente_progresivo,estáis pagando,,false,,conjugation::basic-verb
"pagar, ellos, presente progresivo",pagar,płacić,to pay,ellos,presente_progresivo,están pagando,,false,,conjugation::basic-verb
"pagar, yo, pretérito imperfecto",pagar,płacić,to pay,yo,pret_imperfecto,pagaba,,false,,conjugation::basic-verb
"pagar, tú, pretérito imperfecto",pagar,płacić,to pay,tu,pret_imperfecto,pagabas,,false,,conjugation::basic-verb
"pagar, él, pretérito imperfecto",pagar,płacić,to pay,el,pret_imperfecto,pagaba,,false,,conjugation::basic-verb
"pagar, ns, pretérito imperfecto",pagar,płacić,to pay,ns,pret_imperfecto,pagábamos,,false,,conjugation::basic-verb
"pagar, vs, pretérito imperfecto",pagar,płacić,to pay,vs,pret_imperfecto,pagabais,,false,,conjugation::basic-verb
"pagar, ellos, pretérito imperfecto",pagar,płacić,to pay,ellos,pret_imperfecto,pagaban,,false,,conjugation::basic-verb
"pagar, tú, imperativo",pagar,płacić,to pay,tu,imperativo,paga,,false,,conjugation::basic-verb
"pagar, usted, imperativo",pagar,płacić,to pay,ud,imperativo,pag<em>u</em>e,,true,,conjugation::basic-verb
"pagar, ns, imperativo",pagar,płacić,to pay,ns,imperativo,pag<em>u</em>emos,,true,,conjugation::basic-verb
"pagar, vs, imperativo",pagar,płacić,to pay,vs,imperativo,pagad,,false,,conjugation::basic-verb
"pagar, ustedes, imperativo",pagar,płacić,to pay,uds,imperativo,pag<em>u</em>en,,true,,conjugation::basic-verb
"pagar, yo, futuro",pagar,płacić,to pay,yo,futuro_simple,pagaré,,false,,conjugation::basic-verb
"pagar, tú, futuro",pagar,płacić,to pay,tu,futuro_simple,pagarás,,false,,conjugation::basic-verb
"pagar, él, futuro",pagar,płacić,to pay,el,futuro_simple,pagará,,false,,conjugation::basic-verb
"pagar, ns, futuro",pagar,płacić,to pay,ns,futuro_simple,pagaremos,,false,,conjugation::basic-verb
"pagar, vs, futuro",pagar,płacić,to pay,vs,futuro_simple,pagaréis,,false,,conjugation::basic-verb
"pagar, ellos, futuro",pagar,płacić,to pay,ellos,futuro_simple,pagarán,,false,,conjugation::basic-verb
"parecer, yo, presente",parecer,przypominać,to seem,yo,presente,pare<em>z</em>co,,true,,
"parecer, tú, presente",parecer,przypominać,to seem,tu,presente,pareces,,false,,
"parecer, él, presente",parecer,przypominać,to seem,el,presente,parece,,false,,
"parecer, ns, presente",parecer,przypominać,to seem,ns,presente,parecemos,,false,,
"parecer, vs, presente",parecer,przypominać,to seem,vs,presente,parecéis,,false,,
"parecer, ellos, presente",parecer,przypominać,to seem,ellos,presente,parecen,,false,,
"parecer, yo, pret. indefinido",parecer,przypominać,to seem,yo,pret_indefinido,parecí,,false,,
"parecer, tú, pret. indefinido",parecer,przypominać,to seem,tu,pret_indefinido,pareciste,,false,,
"parecer, él, pret. indefinido",parecer,przypominać,to seem,el,pret_indefinido,pareció,,false,,
"parecer, ns, pret. indefinido",parecer,przypominać,to seem,ns,pret_indefinido,parecimos,,false,,
"parecer, vs, pret. indefinido",parecer,przypominać,to seem,vs,pret_indefinido,parecisteis,,false,,
"parecer, ellos, pret. indefinido",parecer,przypominać,to seem,ellos,pret_indefinido,parecieron,,false,,
"parecer, yo, pret. perfecto",parecer,przypominać,to seem,yo,pret_perfecto,he parecido,,false,,
"parecer, tú, pret. perfecto",parecer,przypominać,to seem,tu,pret_perfecto,has parecido,,false,,
"parecer, él, pret. perfecto",parecer,przypominać,to seem,el,pret_perfecto,ha parecido,,false,,
"parecer, ns, pret. perfecto",parecer,przypominać,to seem,ns,pret_perfecto,hemos parecido,,false,,
"parecer, vs, pret. perfecto",parecer,przypominać,to seem,vs,pret_perfecto,habéis parecido,,false,,
"parecer, ellos, pret. perfecto",parecer,przypominać,to seem,ellos,pret_perfecto,han parecido,,false,,
"parecer, yo, presente progresivo",parecer,przypominać,to seem,yo,presente_progresivo,estoy pareciendo,,false,,
"parecer, tú, presente progresivo",parecer,przypominać,to seem,tu,presente_progresivo,estás pareciendo,,false,,
"parecer, él, presente progresivo",parecer,przypominać,to seem,el,presente_progresivo,está pareciendo,,false,,
"parecer, ns, presente progresivo",parecer,przypominać,to seem,ns,presente_progresivo,estamos pareciendo,,false,,
